Record_ID,Collection_Date,Zone,Area,Waste_Type,Waste_Collected_KG,Recyclable_KG,Collection_Status,Collection_Delay_Min,Distance_KM,Workers_Count,Disposal_Method,Disposal_Cost,Complaint_Count,Recycling_Rate_Pct,Cost_per_KG,Month,Year
WM108154,2023-06-27,Central,Central Square,Plastic,31.1,20.2,Completed,0,3.7,4,Recycling,85.39,0,64.95,2.75,2023-06,2023
WM108155,2023-03-26,North,Northgate,Paper,23.9,13.3,Completed,0,4.3,3,Recycling,71.03,1,55.65,2.97,2023-03,2023
WM108156,2023-07-24,West,Golden West,Plastic,33.4,17.2,Delayed,50,4.1,2,Recycling,120.6,2,51.5,3.61,2023-07,2023
WM108157,2024-07-03,South,Green Meadows,Organic,53.6,3.7,Missed,87,12.5,3,Composting,119.69,4,6.9,2.23,2024-07,2024
WM108158,2023-12-01,South,Palm Residency,Organic,81.4,5.8,Completed,0,11.9,4,Composting,156.55,0,7.13,1.92,2023-12,2023
WM108159,2024-01-24,Central,City Center,Paper,33.5,21.6,Completed,0,14.3,4,Recycling,85.96,0,64.48,2.57,2024-01,2024
WM108160,2023-06-15,Central,Market District,Plastic,25.1,15.0,Completed,0,18.8,4,Recycling,64.66,0,59.76,2.58,2023-06,2023
WM108161,2024-06-19,North,Rosewood Park,Mixed Waste,45.3,10.1,Completed,0,6.0,3,Landfill,66.48,0,22.3,1.47,2024-06,2024
WM108162,2024-06-13,East,Riverside East,Plastic,38.6,23.8,Completed,0,8.1,5,Recycling,120.3,0,61.66,3.12,2024-06,2024
WM108163,2024-11-02,East,Eastwood,Organic,65.6,9.8,Completed,0,9.8,4,Composting,124.61,0,14.94,1.9,2024-11,2024
WM108164,2023-08-10,South,Sunset Colony,Plastic,28.9,13.4,Completed,0,5.5,2,Recycling,94.09,0,46.37,3.26,2023-08,2023
WM108165,2024-09-05,South,Palm Residency,Paper,26.9,14.0,Completed,0,8.6,2,Recycling,94.66,1,52.04,3.52,2024-09,2024
WM108166,2023-11-24,North,Pine Valley,Plastic,25.0,11.4,Delayed,32,4.4,3,Waste-to-Energy,104.14,0,45.6,4.17,2023-11,2023
WM108167,2024-08-23,West,Hilltop West,Paper,29.2,20.7,Completed,0,9.1,3,Recycling,95.87,0,70.89,3.28,2024-08,2024
WM108168,2024-10-31,East,Orchid Nagar,Organic,79.3,6.7,Completed,0,7.1,4,Composting,163.88,2,8.45,2.07,2024-10,2024
WM108169,2024-08-22,North,Lakeview North,Metal,19.8,12.9,Completed,0,10.1,3,Waste-to-Energy,79.92,0,65.15,4.04,2024-08,2024
WM108170,2024-02-18,Central,City Center,Mixed Waste,66.5,14.2,Completed,0,3.8,2,Landfill,91.96,0,21.35,1.38,2024-02,2024
WM108171,2023-05-13,Central,City Center,Organic,84.3,6.3,Completed,0,4.9,5,Composting,195.81,0,7.47,2.32,2023-05,2023
WM108172,2023-06-28,East,Orchid Nagar,Paper,20.9,12.2,Completed,0,4.3,3,Recycling,67.02,0,58.37,3.21,2023-06,2023
WM108173,2023-10-16,South,Harbor South,Organic,63.6,0.6,Delayed,22,10.5,3,Composting,126.68,1,0.94,1.99,2023-10,2023
WM108174,2024-09-18,West,Hilltop West,Organic,85.2,5.0,Completed,0,6.1,4,Composting,170.2,0,5.87,2.0,2024-09,2024
WM108175,2023-12-15,South,Harbor South,Organic,66.0,0.7,Completed,0,7.6,4,Composting,151.66,0,1.06,2.3,2023-12,2023
WM108176,2023-10-14,South,Harbor South,Plastic,45.4,20.5,Completed,0,7.3,4,Landfill,57.83,1,45.15,1.27,2023-10,2023
WM108177,2023-12-30,West,Cedar Town,Mixed Waste,70.6,21.6,Completed,0,3.2,4,Landfill,101.06,1,30.59,1.43,2023-12,2023
WM108178,2023-03-24,North,Lakeview North,Metal,22.1,13.5,Completed,0,20.1,2,Recycling,68.24,0,61.09,3.09,2023-03,2023
WM108179,2023-08-25,North,Lakeview North,Organic,97.2,5.0,Completed,0,17.2,3,Landfill,126.46,0,5.14,1.3,2023-08,2023
WM108180,2024-03-13,North,Northgate,Plastic,42.2,20.4,Completed,0,7.7,5,Landfill,60.13,0,48.34,1.42,2024-03,2024
WM108181,2023-08-27,North,Lakeview North,Organic,44.7,0.7,Completed,0,5.8,4,Waste-to-Energy,204.61,0,1.57,4.58,2023-08,2023
WM108182,2024-03-20,North,Rosewood Park,Plastic,35.9,14.1,Completed,0,8.4,3,Recycling,114.36,1,39.28,3.19,2024-03,2024
WM108183,2023-03-07,Central,Market District,Paper,18.7,13.1,Completed,0,12.2,3,Recycling,66.24,1,70.05,3.54,2023-03,2023
WM108184,2024-10-21,South,Southport,Metal,16.6,9.9,Completed,0,9.5,3,Landfill,29.09,0,59.64,1.75,2024-10,2024
WM108185,2024-12-16,North,Pine Valley,Mixed Waste,41.3,6.0,Completed,0,10.3,3,Recycling,126.06,0,14.53,3.05,2024-12,2024
WM108186,2023-04-24,South,Green Meadows,Organic,41.7,1.9,Completed,0,15.0,5,Landfill,72.48,1,4.56,1.74,2023-04,2023
WM108187,2023-07-08,Central,Downtown Core,Paper,22.4,13.5,Missed,116,13.0,4,Recycling,81.77,2,60.27,3.65,2023-07,2023
WM108188,2024-08-18,East,Orchid Nagar,Plastic,42.6,25.1,Delayed,53,6.8,3,Recycling,140.62,0,58.92,3.3,2024-08,2024
WM108189,2023-10-03,South,Green Meadows,Plastic,19.2,9.3,Completed,0,8.8,2,Recycling,65.61,0,48.44,3.42,2023-10,2023
WM108190,2024-09-03,Central,Downtown Core,Organic,78.9,10.6,Completed,0,6.6,3,Waste-to-Energy,288.66,0,13.43,3.66,2024-09,2024
WM108191,2023-10-29,South,Palm Residency,Organic,107.1,1.1,Completed,0,2.8,6,Composting,300.36,0,1.03,2.8,2023-10,2023
WM108192,2024-12-10,South,Green Meadows,Metal,7.8,4.9,Completed,0,8.8,4,Landfill,10.39,0,62.82,1.33,2024-12,2024
WM108193,2024-06-29,North,Northgate,Organic,85.2,0.9,Delayed,45,3.4,5,Landfill,131.55,2,1.06,1.54,2024-06,2024
WM108194,2024-08-13,South,Sunset Colony,Mixed Waste,35.9,3.5,Completed,0,7.5,3,Waste-to-Energy,168.77,1,9.75,4.7,2024-08,2024
WM108195,2024-10-04,South,Sunset Colony,Organic,38.5,0.4,Completed,0,3.5,3,Composting,76.85,0,1.04,2.0,2024-10,2024
WM108196,2024-08-06,West,Golden West,Plastic,31.3,16.8,Completed,0,4.9,2,Landfill,57.45,0,53.67,1.84,2024-08,2024
WM108197,2024-10-12,South,Palm Residency,Glass,54.0,34.3,Completed,0,5.9,4,Recycling,156.4,1,63.52,2.9,2024-10,2024
WM108198,2024-11-16,East,Riverside East,Organic,64.0,0.6,Completed,0,8.9,3,Composting,128.99,2,0.94,2.02,2024-11,2024
WM108199,2024-04-24,North,Pine Valley,Mixed Waste,33.4,5.9,Completed,0,5.3,2,Recycling,85.82,1,17.66,2.57,2024-04,2024
WM108200,2024-03-01,North,Rosewood Park,Paper,29.6,15.4,Delayed,55,1.6,3,Landfill,42.39,1,52.03,1.43,2024-03,2024
WM108201,2023-01-17,South,Green Meadows,Organic,42.3,0.4,Completed,0,21.5,5,Waste-to-Energy,236.59,0,0.95,5.59,2023-01,2023
WM108202,2023-02-16,Central,Central Square,Metal,19.2,15.4,Delayed,37,7.6,2,Recycling,64.32,1,80.21,3.35,2023-02,2023
WM108203,2023-01-30,South,Palm Residency,Mixed Waste,65.2,6.2,Missed,105,13.3,5,Landfill,116.15,2,9.51,1.78,2023-01,2023
WM108204,2024-01-27,West,West End,Organic,60.5,10.4,Delayed,37,3.5,4,Composting,142.82,3,17.19,2.36,2024-01,2024
WM108205,2023-02-09,South,Palm Residency,Metal,31.3,19.7,Completed,0,2.9,2,Landfill,41.13,0,62.94,1.31,2023-02,2023
WM108206,2024-12-11,North,Lakeview North,Mixed Waste,61.0,12.8,Delayed,48,14.4,3,Waste-to-Energy,233.28,1,20.98,3.82,2024-12,2024
WM108207,2024-10-29,North,Northgate,Organic,76.7,0.8,Completed,0,5.7,4,Landfill,130.22,1,1.04,1.7,2024-10,2024
WM108208,2023-10-11,South,Palm Residency,Organic,65.2,1.3,Completed,0,11.4,4,Composting,133.63,1,1.99,2.05,2023-10,2023
WM108209,2023-02-28,North,Northgate,Glass,43.7,26.6,Completed,0,4.7,5,Recycling,138.55,0,60.87,3.17,2023-02,2023
WM108210,2023-11-26,North,Silver Hills,Mixed Waste,39.1,4.8,Completed,0,11.7,3,Waste-to-Energy,173.49,0,12.28,4.44,2023-11,2023
WM108211,2024-12-26,West,Golden West,Glass,26.4,18.4,Completed,0,10.8,4,Recycling,78.58,1,69.7,2.98,2024-12,2024
WM108212,2023-09-20,North,Silver Hills,Plastic,24.5,12.3,Completed,0,6.7,3,Landfill,31.38,0,50.2,1.28,2023-09,2023
WM108213,2023-11-20,East,Orchid Nagar,Organic,84.8,4.7,Completed,0,8.2,6,Composting,181.67,0,5.54,2.14,2023-11,2023
WM108214,2023-01-24,South,Sunset Colony,Mixed Waste,44.2,4.9,Completed,0,9.5,3,Landfill,74.56,0,11.09,1.69,2023-01,2023
WM108215,2023-12-20,East,Riverside East,Organic,57.3,0.6,Delayed,34,15.7,4,Composting,134.82,1,1.05,2.35,2023-12,2023
WM108216,2023-02-23,East,Eastwood,Organic,100.9,2.7,Completed,0,8.2,4,Waste-to-Energy,427.93,0,2.68,4.24,2023-02,2023
WM108217,2024-11-14,South,Southport,Plastic,28.0,14.9,Completed,0,11.7,4,Waste-to-Energy,79.35,1,53.21,2.83,2024-11,2024
WM108218,2023-11-01,South,Southport,Plastic,22.1,9.4,Completed,0,9.1,2,Recycling,73.35,0,42.53,3.32,2023-11,2023
WM108219,2023-11-15,West,Golden West,Organic,65.6,4.1,Completed,0,12.1,6,Composting,129.49,0,6.25,1.97,2023-11,2023
WM108220,2024-12-21,Central,Central Square,Organic,52.5,4.4,Completed,0,16.0,4,Composting,126.32,0,8.38,2.41,2024-12,2024
WM108221,2023-02-14,North,Rosewood Park,Organic,47.7,0.9,Completed,0,2.9,3,Composting,104.07,0,1.89,2.18,2023-02,2023
WM108222,2023-12-28,North,Silver Hills,Organic,60.0,3.9,Completed,0,8.9,4,Composting,100.67,0,6.5,1.68,2023-12,2023
WM108223,2024-04-05,Central,Downtown Core,Mixed Waste,41.0,7.6,Completed,0,6.0,4,Landfill,77.75,0,18.54,1.9,2024-04,2024
WM108224,2023-01-07,South,Sunset Colony,Organic,61.1,0.6,Completed,0,7.1,2,Landfill,97.17,0,0.98,1.59,2023-01,2023
WM108225,2023-09-16,East,Orchid Nagar,Mixed Waste,56.2,5.2,Completed,0,7.3,3,Landfill,94.0,0,9.25,1.67,2023-09,2023
WM108226,2023-03-29,South,Palm Residency,Metal,22.8,17.1,Completed,0,4.8,3,Recycling,57.07,1,75.0,2.5,2023-03,2023
WM108227,2023-07-08,North,Silver Hills,Glass,21.5,14.9,Completed,0,14.0,2,Recycling,60.45,0,69.3,2.81,2023-07,2023
WM108228,2024-03-30,East,Riverside East,Paper,21.2,13.1,Completed,0,12.7,2,Recycling,67.8,1,61.79,3.2,2024-03,2024
WM108229,2024-06-25,East,East Ridge,Plastic,41.9,23.9,Completed,0,16.4,2,Landfill,62.93,0,57.04,1.5,2024-06,2024
WM108230,2024-05-31,North,Silver Hills,Paper,21.2,12.0,Completed,0,6.4,3,Recycling,76.89,0,56.6,3.63,2024-05,2024
WM108231,2023-12-26,East,Riverside East,Mixed Waste,41.5,6.1,Completed,0,5.3,4,Landfill,67.66,0,14.7,1.63,2023-12,2023
WM108232,2024-01-04,Central,Downtown Core,Glass,26.3,17.6,Missed,57,2.3,4,Waste-to-Energy,96.41,0,66.92,3.67,2024-01,2024
WM108233,2023-07-19,East,Riverside East,Organic,98.1,7.5,Completed,0,6.3,6,Composting,190.34,1,7.65,1.94,2023-07,2023
WM108234,2023-01-07,North,Pine Valley,Organic,55.4,0.6,Completed,0,11.3,3,Composting,134.32,0,1.08,2.42,2023-01,2023
WM108235,2024-11-09,East,Maple Court,Organic,64.1,4.2,Completed,0,4.2,5,Landfill,90.73,0,6.55,1.42,2024-11,2024
WM108236,2024-01-21,West,Westfield,Organic,86.9,10.6,Completed,0,3.9,4,Composting,184.35,1,12.2,2.12,2024-01,2024
WM108237,2024-11-13,Central,City Center,Mixed Waste,63.1,14.2,Completed,0,6.7,4,Landfill,100.7,0,22.5,1.6,2024-11,2024
WM108238,2024-01-31,West,West End,Plastic,38.4,21.2,Completed,0,4.6,2,Recycling,132.83,1,55.21,3.46,2024-01,2024
WM108239,2024-06-23,North,Lakeview North,Organic,52.3,3.6,Completed,0,3.5,4,Composting,98.18,0,6.88,1.88,2024-06,2024
WM108240,2024-09-11,West,Golden West,Paper,29.1,17.4,Completed,0,6.4,3,Recycling,81.98,0,59.79,2.82,2024-09,2024
WM108241,2023-05-27,West,West End,Plastic,35.4,21.5,Completed,0,9.2,3,Recycling,124.96,1,60.73,3.53,2023-05,2023
WM108242,2023-10-11,North,Lakeview North,Organic,75.1,0.8,Completed,0,11.2,4,Composting,167.97,0,1.07,2.24,2023-10,2023
WM108243,2023-04-09,South,Sunset Colony,Organic,50.4,3.6,Completed,0,6.9,4,Composting,102.55,0,7.14,2.03,2023-04,2023
WM108244,2024-08-10,South,Sunset Colony,Organic,54.3,0.5,Completed,0,5.9,4,Waste-to-Energy,189.88,0,0.92,3.5,2024-08,2024
WM108245,2024-08-26,West,Hilltop West,Paper,27.2,16.7,Completed,0,4.3,3,Recycling,88.43,0,61.4,3.25,2024-08,2024
WM108246,2024-05-21,North,Pine Valley,Glass,36.9,22.1,Completed,0,13.5,4,Recycling,123.07,0,59.89,3.34,2024-05,2024
WM108247,2024-04-18,East,Eastwood,Mixed Waste,47.3,8.0,Completed,0,4.9,4,Landfill,84.13,0,16.91,1.78,2024-04,2024
WM108248,2024-12-10,Central,Central Square,Paper,20.4,13.1,Completed,0,2.8,2,Landfill,37.37,0,64.22,1.83,2024-12,2024
WM108249,2023-05-27,Central,Downtown Core,Paper,18.7,10.1,Completed,0,9.3,2,Recycling,47.5,1,54.01,2.54,2023-05,2023
WM108250,2024-07-29,Central,Market District,Organic,56.3,3.3,Completed,0,2.8,4,Composting,135.6,0,5.86,2.41,2024-07,2024
WM108251,2024-05-17,Central,City Center,Organic,96.1,15.2,Completed,0,4.4,4,Landfill,162.98,1,15.82,1.7,2024-05,2024
WM108252,2023-02-19,North,Rosewood Park,Plastic,50.4,27.1,Delayed,42,9.9,4,Recycling,214.87,1,53.77,4.26,2023-02,2023
WM108253,2024-06-05,West,Golden West,Mixed Waste,40.6,5.7,Delayed,71,6.1,4,Waste-to-Energy,147.89,2,14.04,3.64,2024-06,2024
WM108254,2023-08-13,South,Sunset Colony,Plastic,28.1,14.9,Completed,0,6.7,4,Recycling,77.58,0,53.02,2.76,2023-08,2023
WM108255,2023-03-23,Central,Market District,Organic,53.3,13.9,Completed,0,6.4,4,Composting,122.47,0,26.08,2.3,2023-03,2023
WM108256,2023-07-01,South,Harbor South,Mixed Waste,46.2,4.8,Completed,0,9.3,4,Recycling,127.31,0,10.39,2.76,2023-07,2023
WM108257,2024-06-05,Central,City Center,Plastic,39.3,22.6,Completed,0,9.6,3,Landfill,59.87,0,57.51,1.52,2024-06,2024
WM108258,2023-12-26,West,Cedar Town,Organic,87.5,6.0,Delayed,32,4.2,5,Composting,228.41,1,6.86,2.61,2023-12,2023
WM108259,2023-08-23,Central,City Center,Paper,33.7,19.9,Completed,0,3.2,3,Recycling,99.76,0,59.05,2.96,2023-08,2023
WM108260,2023-11-22,North,Pine Valley,Paper,23.1,14.2,Delayed,10,5.2,3,Recycling,70.43,0,61.47,3.05,2023-11,2023
WM108261,2024-04-11,North,Lakeview North,Mixed Waste,49.6,1.2,Delayed,24,6.0,4,Landfill,75.36,0,2.42,1.52,2024-04,2024
WM108262,2024-03-22,West,Golden West,Metal,22.5,16.9,Completed,0,8.5,4,Recycling,68.94,0,75.11,3.06,2024-03,2024
WM108263,2024-06-29,North,Silver Hills,Organic,38.1,0.4,Completed,0,4.6,4,Composting,73.85,0,1.05,1.94,2024-06,2024
WM108264,2023-02-12,Central,Downtown Core,Plastic,29.3,18.3,Completed,0,4.5,3,Landfill,47.77,1,62.46,1.63,2023-02,2023
WM108265,2024-01-17,North,Northgate,Plastic,27.0,14.6,Completed,0,3.4,2,Waste-to-Energy,145.61,0,54.07,5.39,2024-01,2024
WM108266,2023-05-13,West,Westfield,Plastic,49.5,29.8,Delayed,34,6.5,5,Recycling,190.1,3,60.2,3.84,2023-05,2023
WM108267,2024-02-07,South,Harbor South,Organic,91.9,1.5,Completed,0,6.6,3,Composting,183.97,0,1.63,2.0,2024-02,2024
WM108268,2024-09-16,West,Cedar Town,Plastic,31.1,21.0,Completed,0,9.8,3,Recycling,91.74,0,67.52,2.95,2024-09,2024
WM108269,2024-01-05,West,West End,Plastic,38.5,19.7,Delayed,38,13.7,3,Recycling,107.99,1,51.17,2.8,2024-01,2024
WM108270,2023-02-23,South,Southport,Organic,60.8,3.6,Completed,0,2.2,5,Composting,117.35,0,5.92,1.93,2023-02,2023
WM108271,2024-10-15,North,Pine Valley,Paper,19.9,13.0,Completed,0,3.3,3,Recycling,64.04,0,65.33,3.22,2024-10,2024
WM108272,2024-07-14,North,Rosewood Park,Organic,89.1,7.9,Completed,0,6.6,4,Waste-to-Energy,372.62,0,8.87,4.18,2024-07,2024
WM108273,2023-06-08,East,Riverside East,Organic,84.1,10.1,Completed,0,8.9,5,Composting,168.18,1,12.01,2.0,2023-06,2023
WM108274,2023-05-18,East,Maple Court,Mixed Waste,34.6,7.2,Completed,0,5.8,3,Waste-to-Energy,126.05,1,20.81,3.64,2023-05,2023
WM108275,2024-06-16,West,Golden West,Paper,19.3,13.4,Delayed,42,7.5,2,Waste-to-Energy,87.4,1,69.43,4.53,2024-06,2024
WM108276,2023-09-11,East,Orchid Nagar,Paper,26.3,13.8,Completed,0,9.6,2,Recycling,51.18,0,52.47,1.95,2023-09,2023
WM108277,2023-10-29,East,Maple Court,Plastic,26.4,15.3,Completed,0,10.8,3,Waste-to-Energy,130.61,0,57.95,4.95,2023-10,2023
WM108278,2024-12-15,South,Southport,Organic,67.7,0.7,Completed,0,3.8,4,Composting,166.51,0,1.03,2.46,2024-12,2024
WM108279,2024-09-10,North,Lakeview North,Organic,74.4,8.0,Completed,0,6.4,6,Landfill,121.95,0,10.75,1.64,2024-09,2024
WM108280,2023-03-15,South,Southport,Organic,52.3,1.8,Completed,0,9.4,5,Composting,115.9,0,3.44,2.22,2023-03,2023
WM108281,2024-06-15,Central,City Center,Glass,45.7,33.4,Completed,0,5.5,2,Recycling,162.5,0,73.09,3.56,2024-06,2024
WM108282,2023-10-04,Central,Downtown Core,Organic,53.4,5.0,Completed,0,4.8,4,Landfill,83.49,0,9.36,1.56,2023-10,2023
WM108283,2024-02-25,South,Sunset Colony,Organic,30.1,0.7,Missed,116,8.6,3,Composting,61.84,1,2.33,2.05,2024-02,2024
WM108284,2023-02-26,East,Orchid Nagar,Organic,83.8,8.7,Completed,0,11.4,4,Composting,187.29,0,10.38,2.23,2023-02,2023
WM108285,2024-07-22,Central,City Center,Organic,84.4,9.0,Completed,0,6.0,6,Composting,170.01,1,10.66,2.01,2024-07,2024
WM108286,2023-03-10,East,Orchid Nagar,Plastic,33.2,20.9,Completed,0,7.8,4,Recycling,102.68,0,62.95,3.09,2023-03,2023
WM108287,2023-07-17,North,Pine Valley,Glass,24.1,15.9,Completed,0,4.0,3,Landfill,45.96,0,65.98,1.91,2023-07,2023
WM108288,2023-06-01,North,Silver Hills,Mixed Waste,38.2,4.1,Completed,0,8.5,3,Landfill,65.77,0,10.73,1.72,2023-06,2023
WM108289,2024-12-20,East,Orchid Nagar,Plastic,46.2,25.8,Completed,0,3.5,4,Recycling,150.83,0,55.84,3.26,2024-12,2024
WM108290,2023-07-07,Central,City Center,Paper,25.2,16.6,Completed,0,6.5,3,Landfill,24.46,0,65.87,0.97,2023-07,2023
WM108291,2024-10-24,West,West End,Organic,73.5,0.7,Delayed,46,11.4,4,Composting,145.91,0,0.95,1.99,2024-10,2024
WM108292,2023-02-16,North,Pine Valley,Paper,19.2,11.3,Completed,0,5.9,2,Landfill,32.71,0,58.85,1.7,2023-02,2023
WM108293,2024-05-14,North,Rosewood Park,Plastic,34.3,17.8,Completed,0,11.5,3,Recycling,100.39,0,51.9,2.93,2024-05,2024
WM108294,2024-12-20,West,Cedar Town,Organic,85.3,11.3,Delayed,50,9.3,4,Composting,190.65,0,13.25,2.24,2024-12,2024
WM108295,2023-08-31,Central,Downtown Core,Plastic,26.3,18.9,Completed,0,2.1,2,Recycling,52.8,0,71.86,2.01,2023-08,2023
WM108296,2023-06-29,West,Westfield,Plastic,40.5,23.9,Completed,0,6.6,5,Recycling,128.44,0,59.01,3.17,2023-06,2023
WM108297,2023-05-21,West,Golden West,Plastic,34.8,20.8,Completed,0,6.2,2,Recycling,134.45,1,59.77,3.86,2023-05,2023
WM108298,2024-05-13,North,Northgate,Paper,23.6,13.0,Completed,0,4.3,4,Recycling,69.54,0,55.08,2.95,2024-05,2024
WM108299,2023-01-08,Central,Central Square,Organic,49.2,2.2,Delayed,47,6.9,3,Composting,105.4,1,4.47,2.14,2023-01,2023
WM108300,2023-04-12,Central,Downtown Core,Metal,22.5,18.5,Completed,0,9.7,2,Recycling,57.58,0,82.22,2.56,2023-04,2023
WM108301,2023-06-09,South,Palm Residency,Plastic,51.4,26.0,Missed,94,7.8,4,Recycling,179.41,0,50.58,3.49,2023-06,2023
WM108302,2024-04-14,West,Westfield,Organic,92.1,18.6,Completed,0,9.7,5,Composting,215.85,0,20.2,2.34,2024-04,2024
WM108303,2024-10-18,North,Rosewood Park,Mixed Waste,45.9,5.2,Completed,0,11.5,4,Landfill,70.07,1,11.33,1.53,2024-10,2024
WM108304,2023-01-05,North,Pine Valley,Plastic,32.1,12.7,Delayed,31,5.8,3,Waste-to-Energy,134.61,2,39.56,4.19,2023-01,2023
WM108305,2024-01-14,North,Silver Hills,Mixed Waste,34.6,4.7,Completed,0,8.7,2,Landfill,58.87,0,13.58,1.7,2024-01,2024
WM108306,2024-01-16,North,Northgate,Organic,61.8,0.6,Completed,0,6.6,4,Composting,114.56,0,0.97,1.85,2024-01,2024
WM108307,2024-08-28,South,Southport,Organic,84.5,2.4,Completed,0,7.5,5,Composting,180.45,0,2.84,2.14,2024-08,2024
WM108308,2024-12-29,South,Sunset Colony,Glass,24.1,14.0,Completed,0,9.6,2,Recycling,82.32,0,58.09,3.42,2024-12,2024
WM108309,2024-11-14,East,Eastwood,Mixed Waste,48.6,6.9,Completed,0,3.3,4,Landfill,73.27,1,14.2,1.51,2024-11,2024
WM108310,2024-10-11,East,Eastwood,Organic,55.9,2.3,Completed,0,7.8,4,Waste-to-Energy,247.6,1,4.11,4.43,2024-10,2024
WM108311,2023-10-31,South,Green Meadows,Glass,20.4,12.3,Completed,0,12.7,2,Waste-to-Energy,80.85,0,60.29,3.96,2023-10,2023
WM108312,2023-06-05,North,Pine Valley,Organic,65.9,1.3,Completed,0,10.1,5,Composting,135.54,0,1.97,2.06,2023-06,2023
WM108313,2023-10-27,East,Riverside East,Metal,23.8,16.3,Completed,0,5.2,2,Recycling,69.78,0,68.49,2.93,2023-10,2023
WM108314,2024-11-01,South,Harbor South,Paper,44.1,22.1,Delayed,36,14.1,2,Recycling,136.11,2,50.11,3.09,2024-11,2024
WM108315,2023-09-29,South,Harbor South,Metal,33.9,23.2,Delayed,56,6.6,2,Recycling,99.63,1,68.44,2.94,2023-09,2023
WM108316,2023-05-03,Central,City Center,Plastic,50.4,27.1,Completed,0,9.1,4,Recycling,162.04,0,53.77,3.22,2023-05,2023
WM108317,2024-05-25,West,Golden West,Mixed Waste,57.9,16.7,Delayed,47,10.1,5,Recycling,184.46,3,28.84,3.19,2024-05,2024
WM108318,2023-10-06,Central,Market District,Organic,47.2,5.2,Delayed,27,7.7,3,Waste-to-Energy,187.19,1,11.02,3.97,2023-10,2023
WM108319,2024-01-02,East,Riverside East,Organic,56.2,6.0,Completed,0,7.7,4,Composting,99.43,0,10.68,1.77,2024-01,2024
WM108320,2024-06-16,North,Lakeview North,Mixed Waste,72.3,9.9,Delayed,27,10.7,4,Waste-to-Energy,289.97,0,13.69,4.01,2024-06,2024
WM108321,2024-12-20,West,Hilltop West,Organic,69.9,0.7,Missed,91,12.6,5,Composting,137.65,4,1.0,1.97,2024-12,2024
WM108322,2024-09-21,North,Pine Valley,Paper,20.9,11.3,Completed,0,9.5,2,Landfill,43.69,0,54.07,2.09,2024-09,2024
WM108323,2023-05-03,East,East Ridge,Paper,28.4,15.0,Completed,0,4.6,3,Landfill,48.23,0,52.82,1.7,2023-05,2023
WM108324,2024-12-13,North,Silver Hills,Organic,41.8,4.6,Completed,0,10.3,4,Landfill,67.39,1,11.0,1.61,2024-12,2024
WM108325,2024-01-21,Central,City Center,Organic,68.6,8.4,Completed,0,5.1,4,Composting,120.81,0,12.24,1.76,2024-01,2024
WM108326,2024-02-01,North,Rosewood Park,Organic,62.8,2.9,Delayed,41,5.8,3,Landfill,79.93,0,4.62,1.27,2024-02,2024
WM108327,2023-10-28,Central,Market District,Metal,12.9,9.4,Completed,0,9.8,2,Landfill,19.64,0,72.87,1.52,2023-10,2023
WM108328,2024-01-29,Central,Central Square,Plastic,27.2,16.4,Completed,0,10.5,3,Recycling,87.01,0,60.29,3.2,2024-01,2024
WM108329,2024-08-25,East,Riverside East,Plastic,38.9,25.1,Delayed,64,4.0,3,Recycling,138.38,2,64.52,3.56,2024-08,2024
WM108330,2024-08-15,West,Hilltop West,Paper,41.8,23.4,Delayed,86,4.3,3,Recycling,117.16,1,55.98,2.8,2024-08,2024
WM108331,2023-08-04,West,Westfield,Plastic,42.9,30.9,Missed,118,3.8,4,Recycling,129.17,4,72.03,3.01,2023-08,2023
WM108332,2023-01-01,Central,Downtown Core,Plastic,23.9,14.3,Completed,0,13.2,3,Recycling,75.54,0,59.83,3.16,2023-01,2023
WM108333,2023-05-24,East,Riverside East,Glass,42.7,22.9,Completed,0,9.9,3,Recycling,150.01,0,53.63,3.51,2023-05,2023
WM108334,2023-09-07,Central,Downtown Core,Plastic,26.4,15.0,Completed,0,6.8,2,Recycling,75.58,0,56.82,2.86,2023-09,2023
WM108335,2023-06-20,East,East Ridge,Organic,89.0,1.8,Completed,0,7.3,5,Composting,185.32,0,2.02,2.08,2023-06,2023
WM108336,2023-05-14,Central,Downtown Core,Glass,35.8,24.4,Delayed,43,4.0,3,Recycling,106.13,3,68.16,2.96,2023-05,2023
WM108337,2023-03-17,East,East Ridge,Organic,86.0,4.0,Completed,0,6.3,3,Composting,201.26,1,4.65,2.34,2023-03,2023
WM108338,2024-04-24,East,East Ridge,Mixed Waste,33.4,4.5,Delayed,56,12.6,4,Landfill,49.94,1,13.47,1.5,2024-04,2024
WM108339,2024-09-15,Central,Downtown Core,Paper,22.7,13.8,Completed,0,10.5,3,Recycling,80.23,0,60.79,3.53,2024-09,2024
WM108340,2023-09-24,Central,Market District,Organic,56.2,7.4,Completed,0,6.1,4,Composting,133.89,0,13.17,2.38,2023-09,2023
WM108341,2024-04-10,East,Riverside East,Organic,79.9,11.5,Completed,0,11.5,6,Composting,159.57,0,14.39,2.0,2024-04,2024
WM108342,2024-03-25,North,Lakeview North,Organic,62.1,0.6,Completed,0,7.7,4,Landfill,102.2,0,0.97,1.65,2024-03,2024
WM108343,2023-04-06,East,Riverside East,Mixed Waste,48.8,6.8,Delayed,31,6.9,3,Landfill,79.17,1,13.93,1.62,2023-04,2023
